name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Kennard,00-0031241,no,NYG,OLB,20,1,0,1,38,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Harrison,00-0029040,no,NYG,DT,31,1,0,2.5,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Rodgers-Cromarti,00-0026156,no,NYG,CB,8,1,6,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Collins,00-0032262,no,NYG,SS,25,0,5,4,100,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Thompson,00-0033083,no,NYG,FS,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Casillas,00-0026832,no,NYG,OLB,31,1,0,1.5,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hankins,00-0030063,no,NYG,DT,16,1,0,3.5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Berhe,00-0031070,no,NYG,FS,4,1,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Vernon,00-0029693,no,NYG,DE,18,1,0,8.0,45,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Pierre-Paul,00-0027867,no,NYG,DE,19,3,0,7.0,35,0,0,0,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Robinson,00-0029545,no,NYG,LB,26,0,0,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Jenkins,00-0029681,no,NYG,CB,5,1,3,1,44,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bromley,00-0031403,no,NYG,DT,5,0,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Wynn,00-0030776,no,NYG,DE,5,0,0,0.5,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Apple,00-0032379,no,NYG,CB,8,1,1,0,41,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Luck,00-0029668,no,IND,QB,,,,,,5,3,6,3,-11,,,,,,,,,,,,,,,545,346,13,31,3,2,4240,,,,,,,,,,,,,,,,,,64,197,25,2,0,0,341
R.Turbin,00-0029273,no,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,3,26,1,0,0,179,47,93,25,7,0,0,164
F.Gore,00-0023500,no,IND,RB,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,46,38,4,0,0,277,263,210,14,4,0,0,1026
J.Ferguson,00-0032377,no,IND,RB,,,,,,0,0,1,0,0,,,,,,,,,,80,80,0,4,0,,,,,,,,,,,,,0,0,0,1,0,66,0,20,0,0,0,136,15,22,0,0,0,0,20
J.Doyle,00-0030181,no,IND,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,46,59,5,0,0,584,,,,,,,
D.Allen,00-0029689,no,IND,TE,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,58,35,6,1,1,406,,,,,,,
T.Hilton,00-0029608,no,IND,WR,,,,,,,,,,,,,,,,,,,,5,5,0,1,0,,,,,,,,,,,,,5,5,0,1,0,524,174,91,6,2,1,1448,,,,,,,
P.Dorsett,00-0032208,no,IND,WR,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,114,33,2,0,0,528,2,10,0,0,0,0,10
D.Moncrief,00-0031339,no,IND,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,47,30,7,0,0,307,1,-1,0,0,0,0,-1
A.Vinatieri,00-0016919,no,IND,K,,,,,,,,,,,31,27,620,81,44,0,44,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.McAfee,00-0027145,no,IND,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,1,1,0,0,0,0,35,691,19,901,55,2711,,,,,,,,,,,,,1,0,0,0,0,0,0
Q.Bray,00-0031514,no,IND,WR,,,,,,,,,,,,,,,,,,,,148,177,0,10,0,,,,,,,,,,,,,42,50,0,7,0,29,0,3,0,0,0,36,1,7,0,0,0,0,7
D.Parry,00-0031592,no,IND,NT,13,0,0,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Kerr,00-0031105,no,IND,NT,8,0,0,2.5,11,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Adams,00-0022247,no,IND,SS,17,2,2,0,62,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Langford,00-0026206,no,IND,,2,0,0,0,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Guy,00-0029142,no,IND,,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Si.Moore,00-0030529,no,IND,LB,13,2,0,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Morrison,00-0032406,no,IND,ILB,16,0,0,0,27,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
J.McNary,00-0029744,no,IND,LB,5,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jackson,00-0024249,no,IND,,24,0,0,1,52,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Walden,00-0026307,no,IND,LB,11,3,0,11,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Ridgeway,00-0032402,no,IND,DT,13,0,0,1.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Green,00-0033059,no,IND,FS,12,0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Melvin,00-0029901,no,IND,CB,8,1,0,0,51,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Morris,00-0029888,no,IND,DB,7,0,1,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Cromartie,00-0024234,no,IND,,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Cole,00-0023579,no,IND,,5,0,0,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Robinson,00-0027882,no,IND,DB,7,1,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Ayers,00-0027977,no,IND,LB,6,0,1,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Mathis,00-0022059,no,IND,,5,3,0,5,15,0,0,0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Stafford,00-0026498,no,DET,QB,,,,,,2,1,3,1,0,,,,,,,,,,,,,,,594,388,10,24,2,1,4327,,,,,,,,,,,,,,,,,,37,134,8,2,0,0,209
T.Riddick,00-0030107,no,DET,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,32,53,5,0,0,371,92,150,21,1,0,0,357
G.Tate,00-0027891,no,DET,WR,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,120,91,4,1,1,1077,10,9,0,0,0,0,4
A.Abdullah,00-0032104,no,DET,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11,5,1,0,0,57,18,37,0,0,0,0,101
D.Washington,00-0032450,no,DET,RB,,,,,,,,,,,,,,,,,,,,46,46,0,2,0,,,,,,,,,,,,,,,,,,45,0,10,0,0,0,62,90,101,1,1,0,0,265
A.Boldin,00-0022084,no,DET,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,102,67,8,0,0,584,,,,,,,
C.Wick,00-0032562,no,DET,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,2,0,0,0,18,,,,,,,
E.Ebron,00-0031387,no,DET,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,6,61,1,0,0,711,1,1,1,1,0,0,1
M.Jones,00-0029293,no,DET,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,81,55,4,0,0,930,1,3,0,0,0,0,3
A.Roberts,00-0027691,no,DET,WR,,,,,,1,0,2,0,0,,,,,,,,,,301,381,0,33,0,,,,,,,,,,,,,135,218,140,20,2,162,2,14,1,0,0,188,,,,,,,
M.Prater,00-0023853,no,DET,K,,,,,,,,,,,36,31,695,93,32,1,31,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Martin,00-0030092,no,DET,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709,23,893,62,3010,,,,,,,,,,,,,,,,,,,
E.Ansah,00-0030059,no,DET,DE,13,0,0,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Whitehead,00-0029212,no,DET,MLB,30,0,0,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Ngata,00-0024227,no,DET,DT,11,0,0,1.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Levy,00-0027050,no,DET,,5,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Quin,00-0027081,no,DET,FS,14,1,2,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Taylor,00-0030079,no,DET,DE,7,1,0,4.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Wilson,00-0029410,no,DET,SS,15,0,2,1,72,0,1,0,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Hyder,00-0030946,no,DET,DE,14,0,0,8,23,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Slay,00-0030062,no,DET,CB,1,1,2,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Gilberry,00-0026105,no,DET,DE,3,0,0,2.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Bush,00-0027195,no,DET,DB,16,0,2,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Lawson,00-0031176,no,DET,CB,10,0,0,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Diggs,00-0031608,no,DET,CB,4,1,0,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Thornton,00-0031172,no,DET,DT,5,0,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Walker,00-0029208,no,DET,,9,0,0,0,15,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Palmer,00-0021429,no,ARI,QB,,,,,,4,6,14,6,-21,,,,,,,,,,,,,,,598,365,14,26,4,1,4214,,,,,,,,,,,,,,,,,,15,63,0,0,0,0,61
C.Johnson,00-0026164,no,ARI,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,34,3,1,0,0,95
D.Johnson,00-0032187,no,ARI,RB,,,,,,3,1,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,35,80,4,1,1,879,293,343,114,16,0,0,1239
J.Nelson,00-0032112,no,ARI,WR,,,,,,1,0,1,0,0,,,,,,,,,,26,39,0,2,0,,,,,,,,,,,,,,,,,,312,145,34,6,1,0,568,4,74,56,1,0,0,83
A.Ellington,00-0030287,no,ARI,RB,,,,,,,,,,,,,,,,,,,,80,95,0,10,0,,,,,,,,,,,,,,,,,,76,0,12,0,0,0,85,34,50,0,0,0,0,96
Ja.Brown,00-0030300,no,ARI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,51,11,1,1,0,164,,,,,,,
J.Brown,00-0031051,no,ARI,WR,,,,,,0,0,1,0,0,,,,,,,,,,51,51,0,1,0,,,,,,,,,,,,,54,97,0,17,0,209,47,39,2,0,0,517,1,10,0,0,0,0,10
J.Gresham,00-0027873,no,ARI,TE,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,30,37,2,0,0,390,,,,,,,
M.Floyd,00-0029638,no,ARI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,35,37,5,1,0,488,,,,,,,
L.Fitzgerald,00-0022921,no,ARI,WR,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,294,41,108,6,0,0,1028,1,1,0,0,0,0,1
C.Jones,00-0029585,no,ARI,OLB,11,4,0,11.0,38,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,
C.Campbell,00-0026190,no,ARI,DT,19,2,1,8.0,34,0,0,0,3,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Catanzaro,00-0030896,no,ARI,K,,,,,,,,,,,27,21,508,63,46,1,43,3,43,,,,,,,,,,,,,33,0,47,2,66,,,,,,,,,,,,,,,,,,,
D.Butler,00-0028952,no,ARI,,,,,,,1,0,1,0,-48,,,,,,,,,,,,,,,,,,,,,,247,10,355,32,1350,,,,,,,,,,,,,1,0,0,0,0,0,0
P.Peterson,00-0027943,no,ARI,CB,6,0,3,0,44,0,1,1,1,0,,,,,,,,,,11,11,0,1,0,,,,,,,,,,,,,53,71,0,13,0,,,,,,,,,,,,,,
C.Peters,00-0027686,no,ARI,NT,9,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Mauro,00-0030883,no,ARI,DE,8,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Minter,00-0030382,no,ARI,LB,23,0,0,3.5,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Williams,00-0032769,no,ARI,CB,3,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bucannon,00-0031366,no,ARI,OLB,24,0,0,0,64,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jefferson,00-0030294,no,ARI,SS,18,2,0,2,74,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Mathieu,00-0030459,no,ARI,FS,2,1,1,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Rucker,00-0024306,no,ARI,DE,6,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Swearinger,00-0030566,no,ARI,FS,8,0,3,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Golden,00-0032127,no,ARI,OLB,10,4,0,12.5,40,0,0,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Branch,00-0026240,no,ARI,DB,3,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Garoppolo,00-0031345,no,NE,QB,,,,,,1,0,2,0,-2,,,,,,,,,,,,,,,64,43,0,4,0,0,504,,,,,,,,,,,3,0,1,0,0,0,3,10,8,0,0,0,0,6
J.Edelman,00-0027150,no,NE,WR,,,,,,2,0,3,0,0,,,,,,,,,,44,44,0,3,0,,,,,,,,,,,,,55,81,0,15,0,392,93,98,3,1,1,1106,12,39,0,0,0,0,57
J.White,00-0031062,no,NE,RB,,,,,,0,1,0,1,0,,,,,,,,,,28,28,0,2,0,,,,,,,,,,,,,,,,,,290,68,60,5,1,0,551,39,103,0,0,0,0,166
B.Bolden,00-0029239,no,NE,RB,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,2,0,0,0,15,1,4,0,0,0,0,4
L.Blount,00-0027325,no,NE,RB,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,7,0,0,0,38,299,328,126,18,0,0,1161
M.Bennett,00-0026201,no,NE,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,83,55,7,0,0,701,2,10,0,0,0,0,10
C.Hogan,00-0028237,no,NE,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,183,38,4,0,0,680,3,8,0,0,0,0,9
M.Mitchell,00-0032400,no,NE,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,70,32,4,0,0,401,,,,,,,
D.Amendola,00-0026035,no,NE,WR,,,,,,1,2,3,2,0,,,,,,,,,,80,105,0,5,0,,,,,,,,,,,,,56,94,0,18,0,146,26,23,4,0,0,245,,,,,,,
S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,32,27,511,81,49,0,46,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Allen,00-0029984,no,NE,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,23,828,72,3219,,,,,,,,,,,,,,,,,,,
C.Jones,00-0032390,no,NE,CB,4,0,0,0,3,1,2,5,2,0,,,,,,,,,,148,155,0,8,0,,,,,,,,,,,,,29,32,0,11,0,,,,,,,,,,,,,,
L.Ryan,00-0030411,no,NE,DB,19,1,2,1,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Johnson,00-0030864,no,NE,DT,7,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Valentine,00-0032396,no,NE,NT,8,0,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Flowers,00-0031566,no,NE,DE,23,0,0,7,23,0,0,0,2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Collins,00-0030421,no,NE,OLB,33,2,2,3,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Branch,00-0025420,no,NE,DE,23,1,0,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Chung,00-0027010,no,NE,SS,39,0,1,1,48,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,1,0,,,,,,,,,,,,,,
C.Long,00-0026142,no,NE,DE,13,1,0,4,22,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.McCourty,00-0027647,no,NE,FS,14,1,1,0,64,0,0,0,1,3,,,,,,,,,,9,9,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Butler,00-0031218,no,NE,CB,15,1,4,1,48,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Harmon,00-0030383,no,NE,FS,5,1,1,0,22,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Brown,00-0032261,no,NE,DT,26,1,0,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sheard,00-0027975,no,NE,LB,13,0,0,5.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.McClellin,00-0029250,no,NE,OLB,24,0,0,1,15,0,1,0,2,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hightower,00-0029669,no,NE,MLB,34,1,0,2.5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Cousins,00-0029604,no,WAS,QB,,,,,,3,4,8,4,-4,,,,,,,,,,,,,,,606,406,12,25,2,0,4919,,,,,,,,,,,,,,,,,,34,84,29,4,1,0,100
M.Jones,00-0031939,no,WAS,RB,,,,,,2,2,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,8,0,0,0,73,99,139,16,3,0,0,460
C.Thompson,00-0030404,no,WAS,RB,,,,,,1,2,2,2,0,,,,,,,,,,223,238,0,17,0,,,,,,,,,,,,,,,,,,182,22,49,2,0,0,349,68,168,33,3,1,0,356
J.Doctson,00-0032760,yes,WAS,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,2,0,0,0,66,,,,,,,
V.Davis,00-0024221,no,WAS,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,51,44,2,0,0,584,,,,,,,
P.Garcon,00-0026345,no,WAS,WR,,,,,,0,1,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,106,79,3,0,0,1041,,,,,,,
D.Jackson,00-0026189,no,WAS,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,208,56,4,0,0,1005,,,,,,,
J.Reed,00-0030472,no,WAS,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,41,66,6,1,0,686,,,,,,,
J.Crowder,00-0031941,no,WAS,WR,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,157,259,85,27,1,386,189,67,7,0,0,848,2,-2,0,0,0,0,-2
D.Hopkins,00-0030098,no,WAS,K,,,,,,,,,,,42,34,597,102,39,0,36,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Way,00-0030140,no,WAS,P,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,31,613,15,822,49,2209,,,,,,,,,,,,,,,,,,,
W.Blackmon,00-0024330,no,WAS,FS,15,1,1,1,24,,,,,,,,,,,,,,,109,109,0,4,0,,,,,,,,,,,,,16,16,0,1,0,,,,,,,,,,,,,,
E.Hood,00-0027008,no,WAS,NT,16,1,0,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Compton,00-0029869,no,WAS,ILB,44,1,1,0,60,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Cravens,00-0032767,no,WAS,ILB,10,0,1,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Foster,00-0028022,no,WAS,ILB,36,0,0,1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Breeland,00-0031052,no,WAS,CB,11,2,3,1,60,,,,,,,,,,,,,,,18,18,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bruton,00-0027083,no,WAS,,7,0,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Phillips,00-0030963,no,WAS,DB,2,0,0,0,5,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Kerrigan,00-0027954,no,WAS,OLB,7,2,0,10.5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Baker,00-0026512,no,WAS,DE,18,2,0,4.5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Golston,00-0024410,yes,WAS,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hall,00-0022923,no,WAS,FS,6,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Reyes,00-0029256,no,WAS,,5,0,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Smith,00-0031935,no,WAS,OLB,17,0,1,5.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Norman,00-0029285,no,WAS,CB,15,2,3,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Roethlisberger,00-0022924,no,PIT,QB,,,,,,2,5,8,5,-1,,,,,,,,,,,,,,,509,328,13,29,9,3,3819,,,,,,,,,,,,,,,,,,16,22,4,1,0,0,14
F.Toussaint,00-0031332,no,PIT,RB,,,,,,,,,,,,,,,,,,,,188,206,0,13,0,,,,,,,,,,,,,,,,,,24,0,3,0,0,0,33,14,45,0,0,0,0,58
D.Williams,00-0024242,no,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,15,18,2,0,0,118,98,70,18,4,0,0,343
